conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
2787	71979	546127	this amount is dec??	1481877895	23424	0	4	English	Billing	Billing Details	Billing	BillOutstanding	ObjectTime	False	PayingMonth
2787	71980	546135	when is the bare date??	1481877934	23424	0	5	English	Billing	Billing Details	Billing	PaymentCycle	ObjectTime	False	WhenPaymentLastDay
2788	71996	546597	I want to check if my account have any contract bounded or any overdue payment to be clear?	1481892833	23443	0	18	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2793	72134	547292	AND HOW MUCH IS THE CURRENT BALANCE NOW	1481899556	23478	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2793	72137	547297	OUTSTANDING	1481899598	23478	0	1	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2796	72275	547820	HI MORNING<NL>I WOULD LIKE TO PAY THE BILL<NL>WHICH 1 I NEED TO PAY FOR IT?<NL>BALANCE BROUGHT FORWARD OR TOTAL AMOUNT DUE?	1481934728	23498	0	21	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectName	False	WhichFieldToPay
2796	72276	547823	how much i need to pay for 0163044612 	1481934756	23498	0	8	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2810	72629	550370	Hello.. i want to know how much i need to pay for my account?	1481987954	23612	0	14	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2813	72711	550722	how much is my outstanding this month?	1482020518	23625	0	7	English	Billing	Increase credit limit	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2814	72724	551237	Hi,May I know what is my current outstanding	1482036360	23648	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2827	73102	553321	MR AFIQ..i want know why i still have bil RM 66.26. 	1482114062	23740	0	10	English	Billing	Reprint / Resend Bill	Billing	BillOutstanding	Reason	False	WhyBillAmount
2829	73161	553650	can u show me my bill sep oct nov	1482120552	23755	0	9	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2831	73216	553869	hi, can you help me check this number 0135099511 have any outstanding bill?	1482122994	23764	0	13	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2832	73233	553927	HI, can check for me, total how much i need to pay?	1482124269	23767	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2836	73342	554190	whats the prob as i also dont know from where the outstanding??	1482128840	23777	0	12	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2836	73346	554196	i tot i need to settle all the payment before yours allow to pull out line???	1482128952	23777	0	16	English	Billing	Billing Details	Billing	BillOutstanding	Reason	True	Other
2836	73349	554207	but i pull out this bill more than 3 m ady right???	1482129208	23777	0	11	English	Billing	Billing Details	Billing	BillOutstanding	Reason	True	Other
2839	73423	554396	How can i get 3 month bill statement ?	1482131237	23785	0	9	English	Billing	Billing Details	Billing	Document	Procedure	False	HowViewBill
2843	73552	555001	what is the my outstanding bill now?	1482139676	23809	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2843	73560	555012	DUE WHEN? I DONT HOW TO READ THE BILL ONLINE. A BIT CONFUSING.	1482139864	23809	0	13	English	Billing	Billing Details	Billing	BillOutstanding	ObjectName	False	WhichFieldToPay
2843	73562	555014	WHEN IS DUE?	1482139919	23809	0	3	English	Billing	Billing Details	Billing	PaymentCycle	ObjectTime	False	WhenPaymentLastDay
2849	73690	555253	fine...can you pls check my outstanding bills	1482145419	23821	0	7	English	Billing	Data Bundle / PPU Rate	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2854	73851	555467	may i know How much is my current bill ?	1482150265	23828	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2863	74067	556017	I should pay 4.50 right ?	1482160062	23851	0	6	English	Billing	Make Payment - Selfcare	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2867	74139	557255	Kindly re-check my Dec bill.	1482207617	23903	0	5	English	Billing	Product Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2873	74428	558469	how much is my bill up till today	1482226635	23948	0	8	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2873	74443	558499	why do i have outstanding I've been paying up to date	1482226946	23948	0	11	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated
2883	74909	559504	HI<NL>i want check my outstanding bill?	1482244141	23994	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2883	74918	559571	including this month?	1482245006	23994	0	3	English	Billing	Billing Details	Billing	None	None	True	None
2887	75028	560758	Does my balance wil be bring forward	1482292462	24042	0	7	English	Billing	Billing Details	Billing	BillOutstanding	ObjectOthers	True	Other
2887	75031	560764	So how much balance i have	1482292533	24042	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2895	75259	561529	i received call from redone they mention that i have pending payment	1482304957	24076	0	12	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2897	75393	561734	for November bill, i had paid quite late, but in the statement could you dont put on outstanding amount ? since i already paid	1482307041	24080	0	24	English	Billing	Reprint / Resend Bill	Billing	BillOutstanding	Request	True	Other
2897	75400	561770	how do i have to pay the RM 5 ?	1482307403	24080	0	9	English	Billing	Reprint / Resend Bill	Billing	PaymentChannel	Procedure	False	HowPay
2898	75443	561962	so the last bill i pay is 70 ya right?	1482309200	24086	0	10	English	Billing	Billing Details	Billing	PaymentStatus	ObjectNumeric	False	LastPayment
2898	75445	561965	it will not be any extra charge after this amount right?	1482309230	24086	0	11	English	Billing	Billing Details	Billing	BillingOthers	ObjectNumeric	False	BillingOthers
2900	75528	562143	how much the balance i need to pay now?	1482311484	24093	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2900	75540	562180	now i want do payment for RM 22 how?	1482311816	24093	0	8	English	Billing	Billing Details	Billing	PaymentChannel	Procedure	False	HowPay
2908	75787	563070	hello..i want to ask for my current month payment is how much?	1482326526	24133	0	12	English	Billing	Product Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2921	76182	565143	since already barred, does the bill will carry on next month?	1482390999	24224	0	11	English	Billing	Unsuspend lines - (Within 50 days)	Billing	BillOutstanding	ObjectOthers	True	Other
2923	76269	565424	can you pls let me know that the amount rm 64.47 for which month?this year or last year?	1482393836	24232	0	17	English	Billing	Billing Details	Billing	BillOutstanding	ObjectOthers	True	Other
2923	76272	565429	i need to make the payment first for this balance?	1482393996	24232	0	10	English	Billing	Billing Details	Billing	BillingOthers	ObjectOthers	True	BillingOthers
2926	76334	565612	Hi, may i know until today i need pay how much ?	1482396361	24247	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2926	76341	565628	please check for me what is the amount i need to pay	1482396553	24247	0	12	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2926	76349	565656	Means this end of december 2016 i just need pay 166.64 ?	1482396833	24247	0	11	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2931	76415	566165	Hi.. what is my total debt now?	1482413316	24272	0	7	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2931	76427	566190	I Just pay 57.34 but is it include the current 1?	1482413981	24272	0	11	English	Billing	Billing Charges	Billing	BillingOthers	ObjectOthers	False	BillingOthers
2934	76504	566541	hello<NL>please check bill for botj of this number <NL> 0129158140 <NL> 01110744361 	1482420409	24295	0	9	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2935	76532	566859	hello<NL>plse tell me my credit amount as per today. tq	1482454961	24309	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2935	76541	566879	but the credit amount in my account	1482455090	24309	0	7	English	Billing	Billing Details	Billing	None	None	False	None
2938	76603	567058	any balance outstanding	1482459171	24317	0	3	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2939	76655	567343	how about this month?	1482462705	24329	0	4	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	None	None	False	None
2955	76963	569795	May i know how much is my total current outstanding amount?	1482554716	24440	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
2961	77152	570742	RM 150 is the minimum ?	1482586960	24478	0	6	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	None	ObjectNumeric	True	None
2961	77156	570746	Ok so RM 150 only for 012 - 5881768 ?	1482587045	24478	0	7	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	None	ObjectNumeric	True	None
2965	77242	570830	Would like to check my bill	1482588993	24483	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2966	77268	570920	Hello, I want to ask. If we accidently pay more than it should be, can the amount of money can be brought to the following month?	1482591931	24487	0	26	English	Billing	Billing Details	Billing	Refund	Procedure	False	HowRefund
2966	77292	570973	Then, how I can know that money has been revert to my account?	1482593129	24487	0	13	English	Billing	Billing Details	Billing	Refund	Procedure	False	HowRefund
2969	77400	571161	clear the outstanding means clear the exceed limit amount?	1482630394	24495	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillOutstanding	ObjectDefinition	False	WhichFieldToPay
2972	77447	571532	How much I need to pay?	1482648773	24512	0	6	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2973	77469	572169	I just want to find how much I really owe?	1482712732	24543	0	10	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2976	77543	572403	Just now got a guy that calling from RedOne HQ. He told me that I still got total amount Rm 360 + haven't paid. Need to pay by this afternoon 2 pm. May I know what's going on?	1482725811	24553	0	35	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	Other
2976	77555	572450	Ok. Understand. 2 day is the due date of the payment? Because now I'm at Singapore. Might need sometime to do it. After I paying this Rm 365.46 the number 0178784981 will be continue barred right?	1482726393	24553	0	34	English	Billing	Billing Details	Billing	PaymentCycle	ObjectTime	False	WhenPaymentLastDay
2985	77829	573597	What about the RM 4.21 in Dec?	1482756006	24594	0	7	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
2994	78054	574490	How much is my outstanding todate?	1482803246	24634	0	6	English	Billing	Billing Details	Billing	BillOutstanding	ObjectNumeric	False	BillAmount
2996	78085	574511	may i know how much i outstanding	1482803377	24637	0	7	English	Billing	Billing Charges	Billing	BillOutstanding	ObjectNumeric	True	BillAmount
3000	78183	574765	hi, my account show status outstanding amount but i already made payment. May I know how do I able to verify?	1482805542	24649	0	21	English	Billing	Billing Details	Billing	PaymentStatus	Procedure	True	ConfirmPaymentReceived
3000	78203	574816	Credit movement? which you refer too?	1482806033	24649	0	6	English	Billing	Billing Details	Billing	None	ObjectName	False	None
