conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario						
2408	61201	482357	I would like to remove the 1 GB add-on to my account if possible.	1480493590	20702	0	13	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2408	61206	482372	How can I deactivate my data subscription tomorrow?	1480493728	20702	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2409	61242	482477	What is the data cycle?	1480494819	20703	0	5	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2409	61249	482551	Please tell me my data usage 26 Oct to 31 Oct 2016 and 1 Nov to 30 Nov 2016. This is very confusing.	1480495348	20703	0	23	English	Billing	Product Charges	Wrong	Wrong	Object	False	None						
2410	61277	482418	Ok. Can i get my account id for number 01110615127 ??	1480494272	20704	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Object	False	None						
2411	61295	482415	how to login to master line number	1480494231	20706	0	7	English	Billing	Billing Details	Wrong	Wrong	Procedure	False	None						
2419	61471	483654	ok....may i ask what upgraded is going on? 4 G?	1480509686	20759	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Object	False	None						
2426	61637	484592	it only for 6 month right? so what plan am i using now	1480554041	20799	0	13	English	Billing	Billing Charges	Wrong	Wrong	Object	False	None						
2426	61647	484704	so i am using what plan now?	1480554637	20799	0	7	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2426	61650	484727	please advised can i convert my number to prepaid redone	1480554743	20799	0	10	English	Billing	Billing Charges	Wrong	Wrong	Procedure	False	None						
2431	61737	485122	As I knew my friend was made his first payment in redone last time depends on how many days since he activated the line.	1480556636	20816	0	24	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2431	61738	485124	He just paid abt rm 4 out of his monthly commitment rm 8 when he started to use his line at 16 th of the month	1480556646	20816	0	23	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2431	61745	485443	"Ok, he used RP 8 last time. :)"	1480558148	20816	0	7	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2458	62453	491067	How about the changing of plan. Is there anything you need to complete the request?	1480634197	21116	0	15	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2458	62459	491081	Ok. May I know what plan my number have now?	1480634302	21116	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Object	False	None						
2458	62463	491094	"If I need to change my billing address, I just need to fill in together in the Requisition Form, right?"	1480634496	21116	0	20	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2458	62465	491097	"I see. Ok. Meaning when I send email later, I attached together 2 requisition forms, CA form and a copy of my IC. Is that correct?"	1480634636	21116	0	26	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2461	62538	491276	Separate of supplement ary account is long long ago activity.. hoq come got such outstanding?	1480639476	21126	0	15	English	Billing	Billing Details	Wrong	Wrong	Reason	False	None						
2465	62603	491419	originally how much for 131.55 mb?	1480641122	21134	0	5	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2465	62604	491421	1 mb = rm 0.10 ?	1480641140	21134	0	3	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2472	62844	492095	or can u cut my line straight away	1480646553	21157	0	8	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Request	False	None						
2472	62850	492118	can u block the account?	1480646702	21157	0	5	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Request	False	None						
2472	62851	492123	i mean stop any activity	1480646715	21157	0	5	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Request	False	None						
2474	62895	492366	SIMCARD PROBLEM	1480648560	21191	0	2	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2478	63060	493520	HWO ABOUT THE ROAMING	1480657899	21246	0	4	English	Billing	Increase credit limit	Wrong	Wrong	ObjectDefinition	False	None						
2482	63227	496006	May I know what option available for me if I want to use the same number again?	1480691861	21371	0	17	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2482	63229	496030	"I see. If like that, can you assist me to close my account?"	1480692103	21371	0	13	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2488	63402	496724	can i change it to chong@robinmdf.com	1480727683	21403	0	6	English	Billing	Billing Address	Wrong	Wrong	Request	False	None						
2505	63819	499915	but this line got data package right?	1480780041	21540	0	7	English	Billing	Waiver	Wrong	Wrong	None	False	None						
2505	63841	499960	pls activate for me...	1480780641	21540	0	4	English	Billing	Waiver	Wrong	Wrong	Request	False	None						
2516	64192	501434	Okay. Can I know the plan under these 2 numbers now? Are they on plan 8 or plan 8 plus?	1480830546	21601	0	20	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2516	64197	501456	But I just change the plan on these 2 numbers to data 8 plus on the branch of Redone.	1480830829	21601	0	19	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2519	64267	501997	can you check for me 019 & 013 which 1 is my main line.	1480839908	21625	0	14	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Object	False	None						
2519	64270	502000	can i seperate 013 as a now line?	1480840008	21625	0	8	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Request	False	None						
2519	64273	502005	013 b'come a new mainline	1480840079	21625	0	5	English	Billing	Make Payment - Selfcare	Wrong	Wrong	None	False	None						
2522	64332	502410	i m unable change my password	1480854319	21644	0	6	English	Billing	Make Payment - Selfcare	Wrong	Wrong	None	False	None						
2522	64338	502430	how many digit to reset new password	1480855028	21644	0	7	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Object	False	None						
2529	64500	503298	can send to your email?	1480898555	21682	0	5	English	Billing	Payment Status	Wrong	Wrong	Object	False	None						
2542	64890	505557	and if possible please help me check whether where did the data used on	1480918757	21774	0	14	English	Billing	Waiver	Wrong	Wrong	Object	False	None						
2543	64940	505376	"At least for first offence , should give waiver"	1480917578	21775	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	None	False	None						
2550	65146	506330	"terminated my internet plan on 7 th, then you charge my usage during the 7 days with ppu"	1480926849	21815	0	16	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2560	65413	508193	"Gd morning Man, I hv converted my plan to RM 8 with free 1 gb dataplan on last fri. yet I use unable to use the mobile data"	1480982643	21888	0	28	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	None	False	None						
2560	65416	508219	my kids converted the same plan on Sat n they can enjoy the free mobile data already....	1480982774	21888	0	17	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	None	False	None						
2560	65422	508245	but why my kids applied to the new plan a day after than me but their plan already been changed	1480982962	21888	0	20	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Reason	False	None						
2560	65430	508294	"anyway to make d change now? I went to change the plan in d middle of Nov n i was told to re-visit the center in early Dec, n now seems my application not being handled. My kids' 2 lines already been converted after half day they submit the form, why my request will need to take so long"	1480983541	21888	0	59	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Reason	False	None						
2563	65494	508514	Credit limit mistake after plan changed	1480988145	21901	0	6	English	Billing	Increase credit limit	Billing	CreditLimit	ObjectNumeric	False	CheckCreditLimitAmount						
2565	65571	508838	"hi, can i request to lower my credit from 100 to 50 ?"	1480991007	21912	0	12	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	DecreaseCreditLimit						
2566	65592	509092	"hi, please help me increase my credit limit of my number to rm 300. thank you. 011 - 1081 8807. Gan Soon Teck"	1480992990	21920	0	20	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	None	False	None						
2566	65602	509108	or can you please to increase my credit limit for permanent	1480993110	21920	0	11	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Request	False	None						
2566	65609	509129	which 1 is more suitable for more calling user	1480993326	21920	0	9	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2566	65618	509156	and if voice 48 plan what is the internet plan?	1480993491	21920	0	10	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2566	65624	509172	is there any plan with internet data plan?	1480993796	21920	0	8	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2566	65635	509195	credit limit increasing which form i need to fill	1480994001	21920	0	9	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2566	65649	509239	what is 30 second block?	1480994479	21920	0	4	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2566	65658	509277	"after submit the form , when is start to change plan"	1480994909	21920	0	11	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2566	65663	509294	subline also unlimited call?>	1480995128	21920	0	4	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2566	65665	509298	ok. but dont have internet data?	1480995332	21920	0	6	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Object	False	None						
2566	65670	509316	what is the procedure?	1480995689	21920	0	4	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	Procedure	False	None						
2575	65984	510562	i want to change my bill address	1481012036	21963	0	7	English	Billing	Billing Address	Wrong	Wrong	Procedure	False	None						
2577	66038	510972	"I am LIM MUI NOI, 5548 may i know my subline commencement date?"	1481021425	21983	0	12	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2584	66232	512428	"coz i i wanna close 100 mb online pakage ,but how to do?"	1481080962	22038	0	12	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2599	66708	515718	u can see I didn't use the data plan which I think wanna to terminate	1481120959	22156	0	15	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	None	False	None						
2599	66723	515785	I wanna to stop the data plan	1481121375	22156	0	7	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Request	False	None						
2599	66741	515873	how to ensure the number is correct?	1481122164	22156	0	7	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Procedure	False	None						
2599	66742	515877	has to do some setting in SMS?	1481122182	22156	0	7	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	Object	False	None						
2609	67040	517696	or may be the packages I choose	1481178237	22226	0	7	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2622	67397	520845	if i want to check my quota ?	1481259306	22344	0	8	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Procedure	False	None						
2623	67409	520891	hi may i know the details for this plan	1481259964	22349	0	9	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2623	67418	520920	may i know crazy 8 plan details	1481260398	22349	0	7	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2632	67661	522960	I wish to know my redone contract ending date	1481337467	22423	0	9	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2635	67741	523195	"WOULD LIKE TO INQUIRY, IF OVERSEA, HOW TO USE REDONE?"	1481341486	22434	0	10	English	Billing	Billing Charges	Wrong	Wrong	Procedure	False	None						
2645	68063	524387	After that i didn't use any data.so pls help me to stop this data plan right here and that PPU.i don't want this happen anymore because my bill is usually around rm 20. pls stop it	1481372370	22475	0	34	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	Request	False	None						
2697	69497	534380	can you check for me what are the data plan i choose and how much per month	1481703733	22912	0	17	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2697	69505	534395	how much the data plan per month	1481704101	22912	0	7	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2697	69506	534397	what is the meaning of DB 2 GB+ 1 GB+?	1481704148	22912	0	6	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2697	69509	534405	DB 1 GB+. the + mean what?	1481704246	22912	0	5	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2706	69659	534791	good day to u. may i know my contract is start from when and when the contract will be finished?	1481713365	22938	0	20	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2708	69734	534934	biasa saya online bayar tapi sekarang tak boleh lagi?/	1481719167	22945	0	9	English	Billing	Make Payment - Selfcare	Wrong	Wrong	Reason	False	None						
2711	69793	535314	DATA PLAN	1481724687	22963	0	2	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Request	False	None						
2711	69811	535353	"so, what happened today? So much data?"	1481725051	22963	0	7	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Reason	False	None						
2711	69822	535375	what was the data being used for??	1481725399	22963	0	7	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2711	69827	535385	what was these data that used up 100 MB in 1 hour???	1481725492	22963	0	12	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2711	69831	535391	what is going on??	1481725569	22963	0	4	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Reason	False	None						
2711	69840	535403	WHAT IS GOIING ON??	1481725795	22963	0	4	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Request	False	None						
2711	69856	535495	"SO, WHAT AM I GOING TO DO??"	1481727039	22963	0	7	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Procedure	False	None						
2711	69866	535564	CAN YOU ASK YOUR SUPERVISOR TO CALL ME??	1481727852	22963	0	8	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Request	False	None						
2711	69872	535585	WHAT ELSE CAN YOU ASSIST??	1481728028	22963	0	5	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Object	False	None						
2713	69948	536225	nak tanya ni	1481761041	23003	0	3	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69949	536226	kalau nak terminate line ni cmne ?	1481761053	23003	0	7	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69952	536230	berapa semua ya ?	1481761130	23003	0	4	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69953	536231	kalau dah terminate xde apa 2 penalty kan	1481761147	23003	0	7	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69955	536233	boleh ke kalau port out	1481761166	23003	0	5	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69956	536234	mcm mana jadi 75 ?	1481761177	23003	0	5	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69958	536236	boleh cek betul 2 ?	1481761193	23003	0	4	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69959	536237	sbelum ni 25 ringgit macam tu	1481761218	23003	0	6	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69962	536255	bil semasa mcm mne ?	1481761385	23003	0	5	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69965	536262	mcm mana jadi rm 38 ?	1481761484	23003	0	6	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2713	69969	536286	klu bayar bulan ni berapa ?	1481761789	23003	0	6	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2718	70064	536728	HAI MORING SAYA NAK TAU BILL SAYA INI 779.10 UTK BULAN BERAPA YE?	1481764932	23026	0	13	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2724	70252	537349	53 mins free call for redone to redone?or others operator included?	1481770110	23046	0	10	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2724	70255	537392	"so the 53 mins free call is for?coz all my calls was being charged,i didnt saw any free calls"	1481770295	23046	0	18	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2724	70260	537438	how to calculate my call charge?	1481770462	23046	0	6	English	Billing	Billing Details	Wrong	Wrong	Procedure	False	None						
2727	70332	537470	"i almost reached my talk time limit, pls help to top-up my talk time to RM 100 for tis month"	1481770614	23054	0	19	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2737	70597	538969	"Hi, may I know my current limit is how much?"	1481782195	23114	0	10	English	Billing	Increase credit limit	Billing	CreditLimit	ObjectNumeric	False	CheckCreditLimitAmount						
2739	70656	539485	i want 2 cut 01110700229 bcz my hp lost	1481785627	23133	0	9	English	Billing	Billing Details	Wrong	Wrong	Request	False	None						
2749	70976	540036	"for RED 8 PLAN customer, can we change to DATA 8 PLAN ANYTIME?"	1481790211	23154	0	13	English	Billing	Make Payment - Selfcare	Wrong	Wrong	None	False	None						
2749	70978	540045	WHATS THE DIFFERENCE BETWWEN CRAZY 8 AND DATA 8 +?	1481790276	23154	0	8	English	Billing	Make Payment - Selfcare	Wrong	Wrong	None	False	None						
2764	71373	542281	another line 01118656088 can u pls increase the credit limit to 100 ?	1481815749	23263	0	12	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2765	71396	542344	Ya what is my total limit	1481816248	23265	0	6	English	Billing	Billing Details	Wrong	Wrong	Object	False	None						
2765	71408	542385	than what the point of having the limit?	1481816502	23265	0	8	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2771	71563	542903	"for crazy 8 promotion, if i registered a new line then i will get a 1 g data only or plus voice call?"	1481848030	23289	0	23	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2771	71565	542934	RM 8 commitment feeis for 1 GB of data or voice call?	1481848158	23289	0	10	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2771	71567	543015	"Which mean to say, if i don't have any voice call and my data usage is within 1 GB, then i don't even have to pay a single cent?"	1481848450	23289	0	29	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2771	71569	543038	"What i need to pay is just RM 10 registration and RM 50 deposit. What if i register an additional line , do i have to pay RM 50 deposit?"	1481848594	23289	0	27	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2771	71571	543055	"What about after 12 months? Do i have to pay the RM 8 commitment fees? If yes, the commitment fees is for voice or data?"	1481848732	23289	0	24	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2771	71573	543072	"So, there is no commitment fees for voice call right?"	1481848962	23289	0	10	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2773	71630	543927	There is any new plan available ?	1481854726	23332	0	7	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2773	71633	543937	am entitle to change my plan ?	1481854789	23332	0	7	English	Billing	Un-bar lines - Overdue Payment	Wrong	Wrong	None	False	None						
2775	71666	543992	how to upgrade my credit limit?	1481855397	23335	0	6	English	Billing	Increase credit limit	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit						
2777	71753	544730	Or can you separate the bill of this 2 numbers	1481862670	23359	0	10	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2778	71779	544693	but for Redplan 8 have 53 min free call right? airtime. Y am i still been charge	1481862390	23360	0	15	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2788	72008	546650	Can you help me promote the supplementary line to main line?	1481893511	23443	0	11	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2794	72147	547239	Can I know how to check the data usage status for my free 1 gb? My plan is crazy 8 	1481899233	23480	0	18	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72156	547269	How real time it will be updated?	1481899437	23480	0	7	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72159	547285	So is there any way to get the latest 1?	1481899523	23480	0	10	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72162	547305	Is there any apps to check account status instead of website?	1481899622	23480	0	11	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72168	547327	I just enrolled the plan today. So how it will be counted?	1481899732	23480	0	12	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72189	547415	The data top up thru * 123 # is valid until the next bill cycle?	1481900357	23480	0	13	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72192	547430	I mean If I wish to top up the data using * 123 # the top up data will be valid until 1 st Jan?	1481900448	23480	0	22	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72201	547452	Then if use up it will become slower speed but will not charge furthermore?	1481900612	23480	0	14	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72208	547471	You mean if I top up and exceed again the ppu will be still applied?	1481900801	23480	0	15	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2794	72212	547478	You mean which plan?	1481900871	23480	0	4	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2797	72324	547922	"in system also i dont have contract, rite?"	1481936999	23500	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Wrong	Wrong	None	False	None						
2800	72382	549081	change my limit to rm 100 	1481959182	23551	0	5	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	None	False	None						
2807	72531	549955	Increase credit limit	1481980272	23594	0	3	English	Billing	Increase credit limit	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit						
2807	72541	549970	"yes, i would like to increase it permanently to RM 200 "	1481980456	23594	0	10	English	Billing	Increase credit limit	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit						
2807	72551	549983	yes i understand the deposit is rm 100 but can it be deducted from my this months bill?	1481980629	23594	0	17	English	Billing	Increase credit limit	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit						
2807	72554	549986	if i would like to increase it just for this month to RM 200 is it possible now?	1481980694	23594	0	17	English	Billing	Increase credit limit	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit						
2807	72556	549988	how do i pay the deposit sir?	1481980725	23594	0	7	English	Billing	Increase credit limit	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit						
2807	72558	549991	can it be done through my deduction from my bill?	1481980761	23594	0	10	English	Billing	Increase credit limit	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit						
2807	72573	550017	so how much balance i still can utilise now?	1481981154	23594	0	9	English	Billing	Increase credit limit	Billing	CreditLimit	ObjectNumeric	False	CheckCreditLimitAmount						
2808	72586	550167	temporary Increase credit limit	1481983807	23604	0	4	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2808	72595	550184	i would like to temporariky increase my credit limit to rm 200 	1481983947	23604	0	11	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2808	72599	550212	how can i pay it now???	1481984246	23604	0	6	English	Billing	Increase credit limit	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit						
2813	72706	550714	i would like a temporary increase of my credit limit to 200 	1482020356	23625	0	12	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2814	72748	551272	Is there any limit when use pay per use Data	1482037336	23648	0	10	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2815	72783	551588	is it possible?	1482042389	23662	0	3	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	None	False	None						
2826	73066	552807	Would like to ask abt quota	1482104618	23721	0	6	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2826	73073	552819	where is another 1 gb ?	1482104728	23721	0	5	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2826	73074	552823	slowing down agter usage reach 2 gb	1482104746	23721	0	6	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2834	73274	554082	HI CAN INCREASE MY PHONE CREDIT LIMIT ?<NL> 011 - 10823886 	1482127095	23774	0	8	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit						
2837	73388	554361	"i was told by your agent that all calls to redone customers are free, why are there charges?"	1482130708	23780	0	18	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2841	73475	554696	"Hi, I received a spam call and message from this number - 055417614 "	1482135748	23800	0	13	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2842	73529	554862	if i want change my address can change at here?	1482137461	23805	0	10	English	Billing	Billing Address	Wrong	Wrong	None	False	None						
2849	73696	555266	tq sir...i would to add data to 1 of my number on my account 0199301814. How is it possible and how to execute it	1482145607	23821	0	23	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2849	73699	555269	what is the data plan availabe	1482145727	23821	0	6	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2849	73700	555270	how about the charges	1482145739	23821	0	4	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2849	73706	555279	what is the different between unlimited n limited'	1482145928	23821	0	8	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2850	73739	555405	can i change to the 'new' package?	1482148410	23822	0	7	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2850	73741	555407	when will i not be charged on calls to fixed line then?	1482148635	23822	0	12	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2859	73974	555840	"I am fine, I would lite to know the internet that you can offer."	1482156337	23843	0	14	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2859	73980	555867	"Thank you, if I take the unlimited date say on the 21.12 by the end of the month will I be bill for the coming month?"	1482156675	23843	0	26	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2865	74102	556708	Buy 1 gb data	1482201779	23886	0	3	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Request	False	None						
2865	74105	556718	Faizul I would like to purchase 1 gb now	1482201810	23886	0	8	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	Request	False	None						
2868	74222	557869	may I know redone branch at kk here it's close??	1482216155	23923	0	10	English	Billing	Payment Status	Wrong	Wrong	None	False	None						
2872	74395	558377	what is PPU ?	1482225250	23944	0	4	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	None	False	None						
2872	74396	558381	"Does this mean, I can't watch video with my data plan?"	1482225292	23944	0	11	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	None	False	None						
2872	74401	558405	should I upgrade to unlimited?	1482225534	23944	0	5	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Wrong	Wrong	None	False	None						
2873	74444	558500	whats your latest plan	1482226975	23948	0	4	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2873	74454	558523	so now i am using which plan	1482227404	23948	0	7	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2873	74456	558527	if i want 5 gb how much i have to pay	1482227499	23948	0	11	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2882	74884	559586	"ok, then how many gb will i get for 100 ?"	1482245195	23993	0	10	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Wrong	Wrong	None	False	None						
2893	75207	561329	"So, the discount will be reflected in my month end bill right?"	1482301591	24064	0	12	English	Billing	Billing Charges	Wrong	Wrong	None	False	None						
2896	75332	561680	may I confirm my plan free how many data to use??	1482306578	24079	0	11	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2896	75343	561698	106.14 MB is how many gb??	1482306695	24079	0	5	English	Billing	Data Bundle / PPU Rate	Wrong	Wrong	None	False	None						
2898	75424	561906	I want to know when my contract end.	1482308857	24086	0	8	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2899	75467	561958	"my daugther have been calling people, I want her call list, is it possible ?"	1482309150	24087	0	15	English	Billing	Billing Details	Wrong	Wrong	None	False	None						
2917	76046	564610	I want to change my login password. It keep me error	1482380805	24202	0	11	English	Billing	Make Payment - Selfcare	Wrong	Wrong	None	False	None						
